src_ip,dst_ip,src_port,dst_port,packet_len,tcp_flags,window_size,rst_flag,ack_flag,syn_flag,rst_ack_flags,attack_type,label
192.168.154.100,192.168.154.138,36700,4444,60,16,26280,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36700,4444,60,16,29200,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36700,7354,24,32120,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36700,4444,60,16,32120,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36700,2926,24,32120,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36700,4444,60,16,35040,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36700,4444,60,16,37960,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36698,4444,518,24,32120,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36701,60,24,32120,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36701,4444,60,16,14600,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36701,7354,24,32120,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36701,5894,24,32120,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36701,4444,60,16,17520,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36701,4444,60,16,20440,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36701,7354,24,32120,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36701,4386,24,32120,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36701,4444,60,16,23360,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36701,4444,60,16,26280,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36698,182,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36698,4444,614,24,35040,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36700,441,24,32120,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36700,4444,60,16,40880,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36700,4444,451,24,40880,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36700,60,16,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36698,166,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36698,4444,214,24,35040,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36698,166,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36698,4444,214,24,35040,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36700,182,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36700,4444,518,24,43800,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36698,166,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36698,4444,342,24,35040,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36700,182,24,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36698,182,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36698,4444,198,24,37960,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36700,4444,614,24,46720,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36698,166,24,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36700,166,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36698,4444,438,24,37960,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36700,4444,214,24,46720,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36698,166,24,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36699,441,24,32120,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36699,4444,60,16,43800,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36700,166,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36699,4444,451,24,43800,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36699,60,16,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36700,4444,214,24,46720,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36700,166,24,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36699,182,24,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36701,441,24,32120,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36701,4444,60,16,29200,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36701,4444,451,24,29200,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36701,60,16,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36699,4444,518,24,46720,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36701,182,24,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36699,182,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36701,4444,518,24,32120,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36701,182,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36700,4444,342,24,46720,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36700,182,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36700,4444,198,24,49640,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36700,166,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36698,4444,1366,24,37960,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36699,4444,614,24,49640,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36701,4444,614,24,35040,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36700,4444,438,24,49640,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36699,166,24,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36700,166,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36699,4444,214,24,49640,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36700,4444,1366,24,49640,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36701,166,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36701,4444,214,24,35040,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36698,60,16,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36699,60,16,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36700,60,16,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36701,60,16,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36699,166,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36699,4444,214,24,49640,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36699,60,16,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36701,166,24,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36699,166,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36701,4444,214,24,35040,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36701,60,16,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36701,166,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36699,4444,342,24,49640,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36701,4444,342,24,35040,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36699,182,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36699,4444,198,24,52560,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36701,182,24,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36699,166,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36701,4444,198,24,37960,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36701,166,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36699,4444,438,24,52560,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36701,4444,438,24,37960,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36699,166,24,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36701,166,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36701,4444,1366,24,37960,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36699,4444,1366,24,52560,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36701,60,16,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36699,60,16,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,42783,8443,123,24,30788,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,42783,8443,60,17,30788,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,8443,42783,60,16,19334,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,8443,42783,60,16,19334,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36699,198,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36699,4444,246,24,55480,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36699,60,16,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36699,182,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36699,4444,198,24,58400,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36699,60,16,31723,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36699,198,24,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36699,4444,60,16,61320,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36699,4444,214,24,61320,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36699,60,16,31723,0,1,0,0,attack1,1
192.168.154.100,192.168.154.138,36699,4444,262,24,61320,0,1,0,0,attack1,1
192.168.154.138,192.168.154.100,4444,36699,60,16,31723,0,1,0,0,attack1,1
216.171.98.69,192.168.154.144,3436,45778,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.69,45778,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.69,45778,3436,60,17,14600,0,1,0,0,attack2,2
216.171.98.69,192.168.154.144,3436,45778,60,16,64239,0,1,0,0,attack2,2
216.171.98.69,192.168.154.144,3436,45778,60,25,64239,0,1,0,0,attack2,2
192.168.154.144,216.171.98.69,45778,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.66,52894,3436,62,2,14600,0,0,1,0,attack2,2
216.171.98.66,192.168.154.144,3436,52894,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.66,52894,3436,60,4,0,1,0,0,0,attack2,2
192.168.154.144,216.171.98.69,45938,3436,62,2,14600,0,0,1,0,attack2,2
216.171.98.69,192.168.154.144,3436,45938,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.69,45938,3436,60,4,0,1,0,0,0,attack2,2
192.168.154.144,216.171.98.66,53054,3436,62,2,14600,0,0,1,0,attack2,2
216.171.98.66,192.168.154.144,3436,53054,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.66,53054,3436,60,4,0,1,0,0,0,attack2,2
192.168.154.144,216.171.98.70,34161,3436,62,2,14600,0,0,1,0,attack2,2
216.171.98.70,192.168.154.144,3436,34161,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.70,34161,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.70,34161,3436,60,17,14600,0,1,0,0,attack2,2
216.171.98.70,192.168.154.144,3436,34161,60,16,64239,0,1,0,0,attack2,2
216.171.98.70,192.168.154.144,3436,34161,60,25,64239,0,1,0,0,attack2,2
192.168.154.144,216.171.98.70,34161,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.67,45663,3436,62,2,14600,0,0,1,0,attack2,2
216.171.98.67,192.168.154.144,3436,45663,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.67,45663,3436,60,4,0,1,0,0,0,attack2,2
192.168.154.144,216.171.98.70,34323,3436,62,2,14600,0,0,1,0,attack2,2
216.171.98.70,192.168.154.144,3436,34323,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.70,34323,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.70,34323,3436,60,17,14600,0,1,0,0,attack2,2
216.171.98.70,192.168.154.144,3436,34323,60,16,64239,0,1,0,0,attack2,2
216.171.98.70,192.168.154.144,3436,34323,60,25,64239,0,1,0,0,attack2,2
192.168.154.144,216.171.98.70,34323,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.70,34403,3436,62,2,14600,0,0,1,0,attack2,2
216.171.98.70,192.168.154.144,3436,34403,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.70,34403,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.70,34403,3436,60,17,14600,0,1,0,0,attack2,2
216.171.98.70,192.168.154.144,3436,34403,60,16,64239,0,1,0,0,attack2,2
216.171.98.70,192.168.154.144,3436,34403,60,25,64239,0,1,0,0,attack2,2
192.168.154.144,216.171.98.70,34403,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.68,49772,3436,62,2,14600,0,0,1,0,attack2,2
216.171.98.68,192.168.154.144,3436,49772,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.68,49772,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.68,49772,3436,60,17,14600,0,1,0,0,attack2,2
216.171.98.68,192.168.154.144,3436,49772,60,16,64239,0,1,0,0,attack2,2
216.171.98.68,192.168.154.144,3436,49772,60,25,64239,0,1,0,0,attack2,2
192.168.154.144,216.171.98.68,49772,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.67,45985,3436,62,2,14600,0,0,1,0,attack2,2
216.171.98.67,192.168.154.144,3436,45985,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.67,45985,3436,60,4,0,1,0,0,0,attack2,2
192.168.154.144,216.171.98.70,34643,3436,62,2,14600,0,0,1,0,attack2,2
216.171.98.70,192.168.154.144,3436,34643,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.70,34643,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.70,34643,3436,60,17,14600,0,1,0,0,attack2,2
216.171.98.70,192.168.154.144,3436,34643,60,16,64239,0,1,0,0,attack2,2
216.171.98.70,192.168.154.144,3436,34643,60,25,64239,0,1,0,0,attack2,2
192.168.154.144,216.171.98.70,34643,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.67,46147,3436,62,2,14600,0,0,1,0,attack2,2
216.171.98.67,192.168.154.144,3436,46147,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.67,46147,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.67,46147,3436,60,17,14600,0,1,0,0,attack2,2
216.171.98.67,192.168.154.144,3436,46147,60,16,64239,0,1,0,0,attack2,2
216.171.98.67,192.168.154.144,3436,46147,60,25,64239,0,1,0,0,attack2,2
192.168.154.144,216.171.98.67,46147,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.66,53778,3436,62,2,14600,0,0,1,0,attack2,2
216.171.98.66,192.168.154.144,3436,53778,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.66,53778,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.66,53778,3436,60,17,14600,0,1,0,0,attack2,2
216.171.98.66,192.168.154.144,3436,53778,60,16,64239,0,1,0,0,attack2,2
216.171.98.66,192.168.154.144,3436,53778,60,25,64239,0,1,0,0,attack2,2
192.168.154.144,216.171.98.66,53778,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.68,50174,3436,62,2,14600,0,0,1,0,attack2,2
216.171.98.68,192.168.154.144,3436,50174,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.68,50174,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.68,50174,3436,60,17,14600,0,1,0,0,attack2,2
216.171.98.68,192.168.154.144,3436,50174,60,16,64239,0,1,0,0,attack2,2
216.171.98.68,192.168.154.144,3436,50174,60,25,64239,0,1,0,0,attack2,2
192.168.154.144,216.171.98.68,50174,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.68,50254,3436,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,44785,443,74,2,32120,0,0,1,0,attack2,2
192.168.154.144,192.168.154.138,443,44785,62,18,14600,0,1,1,0,attack2,2
192.168.154.138,192.168.154.144,44785,443,60,16,251,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,44785,443,571,24,251,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,443,44785,60,16,245,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,443,44785,1514,16,245,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,443,44785,64,24,245,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,44785,443,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,44785,443,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,44785,443,180,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,443,44785,328,24,245,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,44785,443,329,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,443,44785,389,24,262,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,443,44785,85,24,262,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,443,44785,60,17,262,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,44785,443,85,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,44785,443,60,20,249,1,1,0,1,attack2,2
192.168.154.138,192.168.154.144,35119,443,74,2,32120,0,0,1,0,attack2,2
192.168.154.144,192.168.154.138,443,35119,62,18,14600,0,1,1,0,attack2,2
192.168.154.138,192.168.154.144,35119,443,60,16,251,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,35119,443,571,24,251,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,443,35119,60,16,245,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,443,35119,1514,16,245,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,443,35119,64,24,245,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,35119,443,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,35119,443,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,35119,443,180,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,443,35119,328,24,245,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,35119,443,1323,24,249,0,1,0,0,attack2,2
216.171.98.68,192.168.154.144,3436,50254,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.68,50254,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,443,35119,60,16,285,0,1,0,0,attack2,2
192.168.154.144,216.171.98.68,50254,3436,60,17,14600,0,1,0,0,attack2,2
216.171.98.68,192.168.154.144,3436,50254,60,16,64239,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40984,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,40984,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,40984,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40984,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40984,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40984,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40984,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40984,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40984,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40984,8443,329,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40984,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40984,7354,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40984,8443,60,16,411,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40984,8443,60,16,502,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40984,7354,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40984,8443,60,16,548,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40984,1514,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40984,407,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40984,8443,60,16,639,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40984,8443,60,16,685,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40984,8828,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40984,8443,60,16,730,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40984,8443,60,17,730,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40984,85,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40984,60,17,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40984,8443,60,4,0,1,0,0,0,attack2,2
192.168.154.144,192.168.154.138,40984,8443,60,4,0,1,0,0,0,attack2,2
192.168.154.144,192.168.154.138,40986,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,40986,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,40986,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40986,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40986,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40986,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40986,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40986,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40986,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40986,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40986,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40986,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40986,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,40988,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,40988,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,40988,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40988,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40988,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40988,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40988,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40988,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40988,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40988,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40988,196,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40988,8443,60,17,365,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40988,85,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40988,8443,60,4,0,1,0,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40988,60,17,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40988,8443,60,4,0,1,0,0,0,attack2,2
192.168.154.144,192.168.154.138,40990,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,40990,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,40990,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40990,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40990,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40990,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40990,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40990,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40990,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40990,8443,415,24,320,0,1,0,0,attack2,2
216.171.98.68,192.168.154.144,3436,50254,60,25,64239,0,1,0,0,attack2,2
192.168.154.144,216.171.98.68,50254,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40990,585,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40990,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40990,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,40992,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,40992,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,40992,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40992,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40992,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40992,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40992,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40992,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40992,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40992,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40992,8443,437,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40992,60,16,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40992,8443,480,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40992,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40992,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40992,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40992,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,40994,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,40994,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,40994,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40994,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40994,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40994,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40994,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40994,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,40994,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,40994,8443,415,24,320,0,1,0,0,attack2,2
